Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Collection
makura-toka-pro-gebitsbeschermer-bitje-laser-red,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/09/MAKURA-BITJE–TOKA-PRO-laser-red2.jpg,2,,,,,
hayabusa-t3-striking-scheenbeschermers-white-black,Hayabusa T3 striking scheenbeschermers – White/gold,"<p>Scheenbeschermers van het merk hayabusa.<br />
geschikt voor de fanatieke, professionele sporter.</p>",Hayabusa,Scheenbeschermers,"Bescherming, Scheenbeschermers, Hayabusa",TRUE,Maat,L,,,shopify,12,deny,manual,169.00,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/Hayabusa-Scheenbeschermers-T3-White-gold.jpg,1,Hayabusa T3 striking scheenbeschermers – White/gold,FALSE,Hayabusa T3 striking scheenbeschermers – White/gold,,active,Bescherming
hayabusa-t3-striking-scheenbeschermers-white-black,,,,,,,,M,,,shopify,12,deny,manual,169.00,,TRUE,TRUE,,,,,,,,
hayabusa-t3-striking-scheenbeschermers-white-black,,,,,,,,S,,,shopify,12,deny,manual,169.00,,TRUE,TRUE,,,,,,,,
hayabusa-t3-striking-scheenbeschermers-white-black,,,,,,,,XL,,,shopify,12,deny,manual,169.00,,TRUE,TRUE,,,,,,,,
hayabusa-t3-striking-scheenbeschermers-white-black,,,,,,,,XS,,,shopify,12,deny,manual,169.00,,TRUE,TRUE,,,,,,,,
hayabusa-t3-striking-scheenbeschermers-white-black,,,,,,,,XXS,,,shopify,12,deny,manual,169.00,,TRUE,TRUE,,,,,,,,
hayabusa-t3-striking-scheenbeschermers-white-black,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/Hayabusa-Scheenbeschermers-T3-White-gold2.jpg,2,,,,,
hayabusa-t3-striking-scheenbeschermers-white-black,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/Hayabusa-Scheenbeschermers-T3-White-gold3.jpg,3,,,,,
hayabusa-t3-striking-scheenbeschermers-white-black,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/Hayabusa-Scheenbeschermers-T3-White-gold4.jpg,4,,,,,
hayabusa-t3-boxing-gloves-white-grey,Hayabusa T3 Boxing Gloves – White / Grey,"<p>Hayabusa handschoenen van zeer goede kwaliteit. Prijswinnaar van Men&#8217;s Health in 2019 voor beste Gloves in the world!<br />
voor de serieuze en professionele sporter.</p>",Hayabusa,Kickbokshandschoenen leer,"Handschoenen, Kickbokshandschoenen leer, Hayabusa",TRUE,Maat,14 oz,HAY-BH-T3-WG-14oz,,shopify,12,deny,manual,179.00,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/HayabusaT3_BoxingGloves_WhiteGray_Group.jpg,1,Hayabusa T3 Boxing Gloves – White / Grey,FALSE,Hayabusa T3 Boxing Gloves – White / Grey,Al jaren bekend als een van de beste handschoen merken in de wereld.,active,Handschoenen
hayabusa-t3-boxing-gloves-white-grey,,,,,,,,16 oz,HAY-BH-T3-WG-16oz,,shopify,12,deny,manual,179.00,,TRUE,TRUE,,,,,,,,
hayabusa-t3-boxing-gloves-white-grey,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/dfb55e47-8419-4472-b756-8da2b8d501fb_HayabusaT3_BoxingGloves_WhiteGray_LeatherDetail_.jpg,2,,,,,
hayabusa-t3-boxing-gloves-white-grey,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/HayabusaT3_BoxingGloves_WhiteGray_Group2.jpg,3,,,,,
hayabusa-t3-boxing-gloves-white-grey,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/HayabusaT3_BoxingGloves_WhiteGray_Group3.jpg,4,,,,,
hayabusa-t3-boxing-gloves-white-grey,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/HayabusaT3_BoxingGloves_WhiteGray_Group4.jpg,5,,,,,
hayabusa-t3-boxing-gloves-white-grey,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/HayabusaT3_BoxingGloves_WhiteGrey_Group.jpg,6,,,,,
hayabusa-t3-boxing-gloves-kickbokshandschoenen-black-gold,Hayabusa T3 Boxing Gloves kickbokshandschoenen Black Gold,"<p>Hayabusa handschoenen van zeer goede kwaliteit. Prijswinnaar van Men&#8217;s Health in 2019 voor beste Gloves in the world!<br />
voor de serieuze en professionele sporter.</p>",Hayabusa,Kickbokshandschoenen leer,"Handschoenen, Kickbokshandschoenen leer, Hayabusa",TRUE,Maat,14 oz,HAY-BH-T3-BG-14oz,,shopify,12,deny,manual,179.00,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/Hayabusa-T3-Boxing-Gloves-Black-Gold.jpg,1,Hayabusa T3 Boxing Gloves kickbokshandschoenen Black Gold,FALSE,Hayabusa T3 Boxing Gloves kickbokshandschoenen Black Gold,Al jaren bekend als een van de beste handschoen merken in de wereld.,active,Handschoenen
hayabusa-t3-boxing-gloves-kickbokshandschoenen-black-gold,,,,,,,,16 oz,HAY-BH-T3-BG-16oz,,shopify,12,deny,manual,179.00,,TRUE,TRUE,,,,,,,,
hayabusa-t3-boxing-gloves-kickbokshandschoenen-black-gold,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/Hayabusa-T3-Boxing-Gloves-Black-Gold2.jpg,2,,,,,
hayabusa-t3-boxing-gloves-kickbokshandschoenen-black-gold,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/Hayabusa-T3-Boxing-Gloves-Black-Gold3.jpg,3,,,,,
hayabusa-t3-boxing-gloves-kickbokshandschoenen-black-gold,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/product_1000x1000_4.jpg,4,,,,,
hayabusa-t3-boxing-gloves-kickbokshandschoenen-black-gold,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/product_1000x1000_5.jpg,5,,,,,
hayabusa-t3-boxing-gloves-kickbokshandschoenen-black-gold,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/product_1000x1000_6.jpg,6,,,,,
joya-zakhandschoenen-velcro-standard-zwart,Joya Zakhandschoenen “Velcro Standard”  Zwart,<p>Joya Zakhandschoenen van leer voor bokszaktrainingen op ieder niveau.</p>,Joya,Zak handschoenen,"Zak handschoenen, Joya, Handschoenen",TRUE,Maat,L,01100-L,,shopify,12,deny,manual,33.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Zakhandschoenen-Velcro-Standard-Zwart.jpg,1,Joya Zakhandschoenen “Velcro Standard”  Zwart,FALSE,Joya Zakhandschoenen “Velcro Standard”  Zwart,Ook goed voor pads training.,active,Handschoenen
joya-zakhandschoenen-velcro-standard-zwart,,,,,,,,M,01100-M,,shopify,12,deny,manual,33.95,,TRUE,TRUE,,,,,,,,
joya-zakhandschoenen-velcro-standard-zwart,,,,,,,,S,01100-S,,shopify,12,deny,manual,33.95,,TRUE,TRUE,,,,,,,,
joya-zakhandschoenen-velcro-standard-zwart,,,,,,,,XL,01100-XL,,shopify,12,deny,manual,33.95,,TRUE,TRUE,,,,,,,,
joya-zakhandschoenen-velcro-standard-zwart,,,,,,,,XS,01100-XS,,shopify,12,deny,manual,33.95,,TRUE,TRUE,,,,,,,,
joya-zakhandschoenen-velcro-standard-zwart,,,,,,,,XXS,01100-XXS,,shopify,12,deny,manual,33.95,,TRUE,TRUE,,,,,,,,
joya-zakhandschoenen-title-zwart,Joya Zakhandschoenen “Title” zwart leer,<p>Joya Zakhandschoenen van leer voor bokszaktrainingen op ieder niveau.</p>,Joya,Zak handschoenen,"Zak handschoenen, Joya, Handschoenen",TRUE,Maat,L,1200-L,,shopify,12,deny,manual,39.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Zakhandschoenen-Title-Zwart.jpg,1,Joya Zakhandschoenen “Title” zwart leer,FALSE,Joya Zakhandschoenen “Title” zwart leer,Makkelijk door de open duim. Ook goed voor pads training.,active,Handschoenen
joya-zakhandschoenen-title-zwart,,,,,,,,M,1200-M,,shopify,12,deny,manual,39.95,,TRUE,TRUE,,,,,,,,
joya-zakhandschoenen-title-zwart,,,,,,,,S,1200-S,,shopify,12,deny,manual,39.95,,TRUE,TRUE,,,,,,,,
joya-zakhandschoenen-title-zwart,,,,,,,,XL,1200-XL,,shopify,12,deny,manual,39.95,,TRUE,TRUE,,,,,,,,
joya-zakhandschoenen-title-zwart,,,,,,,,XS,1200-XS,,shopify,12,deny,manual,39.95,,TRUE,TRUE,,,,,,,,
joya-zakhandschoenen-title-zwart,,,,,,,,XXS,1200-XXS,,shopify,12,deny,manual,39.95,,TRUE,TRUE,,,,,,,,
joya-mma-handschoen-grip-zwart,JOYA MMA Handschoen GRIP – Zwart,"<p>Joya mma handschoenen,  PU in zwart en wit. Open palm, open duim.</p>",Joya,MMA Gloves,"MMA Gloves, Joya, Handschoenen",TRUE,Maat,L,01830A-L,,shopify,12,deny,manual,29.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/JOYA-MMA-Handschoen-GRIP-Zwart.jpg,1,JOYA MMA Handschoen GRIP – Zwart,FALSE,JOYA MMA Handschoen GRIP – Zwart,Mooie prijs/kwaliteit verhouding,active,Handschoenen
joya-mma-handschoen-grip-zwart,,,,,,,,M,01830A-M,,shopify,12,deny,manual,29.95,,TRUE,TRUE,,,,,,,,
joya-mma-handschoen-grip-zwart,,,,,,,,S,01830A-S,,shopify,12,deny,manual,29.95,,TRUE,TRUE,,,,,,,,
joya-mma-handschoen-grip-zwart,,,,,,,,XL,01830A-XL,,shopify,12,deny,manual,29.95,,TRUE,TRUE,,,,,,,,
joya-mma-handschoen-grip-zwart,,,,,,,,XS,01830A-XS,,shopify,12,deny,manual,29.95,,TRUE,TRUE,,,,,,,,
joya-mma-handschoen-grip-zwart,,,,,,,,XXS,01830A-XXS,,shopify,12,deny,manual,29.95,,TRUE,TRUE,,,,,,,,
joya-dames-kruisbeschermer-de-luxe,Joya Dames Kruisbeschermer De Luxe,<p>Comfortabele dames kruisbeschemer.</p>,Joya,Kruis bescherming,"Bescherming, Joya, Kruis bescherming",TRUE,Maat,L,08620-L,,shopify,12,deny,manual,14.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Dames-Kruisbeschermer-De-Luxe.jpg,1,Joya Dames Kruisbeschermer De Luxe,FALSE,Joya Dames Kruisbeschermer De Luxe,Joya Dames Kruisbeschermer De Luxe,active,Bescherming
joya-dames-kruisbeschermer-de-luxe,,,,,,,,M,08620-M,,shopify,12,deny,manual,14.95,,TRUE,TRUE,,,,,,,,
joya-dames-kruisbeschermer-de-luxe,,,,,,,,S,08620-S,,shopify,12,deny,manual,14.95,,TRUE,TRUE,,,,,,,,
joya-dames-kruisbeschermer-de-luxe,,,,,,,,XL,08620-XL,,shopify,12,deny,manual,14.95,,TRUE,TRUE,,,,,,,,
joya-dames-kruisbeschermer-de-luxe,,,,,,,,XS,08620-XS,,shopify,12,deny,manual,14.95,,TRUE,TRUE,,,,,,,,
joya-dames-kruisbeschermer-de-luxe,,,,,,,,XXS,08620-XXS,,shopify,12,deny,manual,14.95,,TRUE,TRUE,,,,,,,,
joya-dames-kruisbeschermer-de-luxe,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Dames-Kruisbeschermer-De-Luxe2.jpg,2,,,,,
joya-kickboks-scheenbeschermers-skintex-zwart,Joya Kickboks Scheenbeschermers Skintex zwart,<p>Goede scheendekkers van Joya. zeer geschikt voor alle niveaus.</p>,Joya,Scheenbeschermers,"Bescherming, Scheenbeschermers, Joya",TRUE,Maat,L,082500-BK/WH-L,,shopify,12,deny,manual,71.00,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Skintex-Scheenbeschermer-Zwart-new.jpg,1,Joya Kickboks Scheenbeschermers Skintex zwart,FALSE,Joya Kickboks Scheenbeschermers Skintex zwart,Joya Scheenbeschermer voor elk niveau.,active,Bescherming
joya-kickboks-scheenbeschermers-skintex-zwart,,,,,,,,M,082500-BK/WH-M,,shopify,12,deny,manual,71.00,,TRUE,TRUE,,,,,,,,
joya-kickboks-scheenbeschermers-skintex-zwart,,,,,,,,S,082500-BK/WH-S,,shopify,12,deny,manual,71.00,,TRUE,TRUE,,,,,,,,
joya-kickboks-scheenbeschermers-skintex-zwart,,,,,,,,XL,082500-BK/WH-XL,,shopify,12,deny,manual,71.00,,TRUE,TRUE,,,,,,,,
joya-kickboks-scheenbeschermers-skintex-zwart,,,,,,,,XS,082500-BK/WH-XS,,shopify,12,deny,manual,71.00,,TRUE,TRUE,,,,,,,,
joya-kickboks-scheenbeschermers-skintex-zwart,,,,,,,,XXS,082500-BK/WH-XXS,,shopify,12,deny,manual,71.00,,TRUE,TRUE,,,,,,,,
joya-kickboks-scheenbeschermers-skintex-zwart,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Skintex-Scheenbeschermer-Zwart-new1.jpg,2,,,,,
joya-kickboks-scheenbeschermers-skintex-zwart,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Skintex-Scheenbeschermer-Zwart-new2.jpg,3,,,,,
joya-kickboks-scheenbeschermers-skintex-zwart,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Skintex-Scheenbeschermer-Zwart-new3.jpg,4,,,,,
joya-kickboks-scheenbeschermers-katoen-velcro,Joya Kickboks Scheenbeschermers – Katoen Velcro,<p>Basis scheendekkers van Joya. zeer geschikt voor de startende vechters</p>,Joya,Scheenbeschermers,"Bescherming, Scheenbeschermers, Joya",TRUE,Maat,L,082110-L,,shopify,12,deny,manual,29.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/JOYA-basis-SCHEENBESCHERMER-KATOEN.jpg,1,Joya Kickboks Scheenbeschermers – Katoen Velcro,FALSE,Joya Kickboks Scheenbeschermers – Katoen Velcro,Joya Scheenbeschermer voor de beginner. Voordeel van deze scheendekkers is dat ze gewassen kunnen worden als ze vaak gedragen zijn.,active,Bescherming
joya-kickboks-scheenbeschermers-katoen-velcro,,,,,,,,M,082110-M,,shopify,12,deny,manual,29.95,,TRUE,TRUE,,,,,,,,
joya-kickboks-scheenbeschermers-katoen-velcro,,,,,,,,S,082110-S,,shopify,12,deny,manual,29.95,,TRUE,TRUE,,,,,,,,
joya-kickboks-scheenbeschermers-katoen-velcro,,,,,,,,XL,082110-XL,,shopify,12,deny,manual,29.95,,TRUE,TRUE,,,,,,,,
joya-kickboks-scheenbeschermers-katoen-velcro,,,,,,,,XS,082110-XS,,shopify,12,deny,manual,29.95,,TRUE,TRUE,,,,,,,,
joya-kickboks-scheenbeschermers-katoen-velcro,,,,,,,,XXS,082110-XXS,,shopify,12,deny,manual,29.95,,TRUE,TRUE,,,,,,,,
joya-scheenbeschermer-leer-fight-fast-mat-zwart,Joya Scheenbeschermer Leer Fight Fast – Mat zwart,"<p>Luxe scheendekkers van joya, stoer design. Voorgevormd en gemaakt van hoogwaardig EVA -schuim en Skintex. Een goede keus voor de serieuze ervaren vechtsporter.</p>",Joya,Scheenbeschermers,"Bescherming, Scheenbeschermers, Joya",TRUE,Maat,L,FF0071-L,,shopify,0,deny,manual,84.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Kickboks-Scheenbeschermers-Fight-Fast-Mat-Zwart.jpg,1,Joya Scheenbeschermer Leer Fight Fast – Mat zwart,FALSE,Joya Scheenbeschermer Leer Fight Fast – Mat zwart,Joya Scheenbeschermer van de Fight-Fast lijn voor de ervaren sporter,active,Bescherming
joya-scheenbeschermer-leer-fight-fast-mat-zwart,,,,,,,,M,FF0071-M,,shopify,0,deny,manual,84.95,,TRUE,TRUE,,,,,,,,
joya-scheenbeschermer-leer-fight-fast-mat-zwart,,,,,,,,S,FF0071-S,,shopify,0,deny,manual,84.95,,TRUE,TRUE,,,,,,,,
joya-scheenbeschermer-leer-fight-fast-mat-zwart,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Kickboks-Scheenbeschermers-Fight-Fast-Mat-Zwart2.jpg,2,,,,,
joya-scheenbeschermer-leer-fight-fast-mat-zwart,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Kickboks-Scheenbeschermers-Fight-Fast-Mat-Zwart3.jpg,3,,,,,
joya-scheenbeschermer-leer-black-falcon-zwart,Joya Scheenbeschermer Leer “Black Falcon” – Zwart,"<p>Luxe scheendekkers van joya, stoer design. Een van de bestsellers! Voorgevormd en gemaakt van hoogwaardig EVA -schuim en Skintex. Een goede keus voor de serieuze ervaren vechtsporter.</p>",Joya,Scheenbeschermers,"Bescherming, Scheenbeschermers, Joya",TRUE,Maat,L,GLF002-L,,shopify,12,deny,manual,94.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Scheenbeschermer-Leer-Black-Falcon-Zwart.jpg,1,Joya Scheenbeschermer Leer “Black Falcon” – Zwart,FALSE,Joya Scheenbeschermer Leer “Black Falcon” – Zwart,Joya Scheenbeschermer van de FALCON lijn voor de ervaren sporter,active,Bescherming
joya-scheenbeschermer-leer-black-falcon-zwart,,,,,,,,M,GLF002-M,,shopify,12,deny,manual,94.95,,TRUE,TRUE,,,,,,,,
joya-scheenbeschermer-leer-black-falcon-zwart,,,,,,,,S,GLF002-S,,shopify,12,deny,manual,94.95,,TRUE,TRUE,,,,,,,,
joya-scheenbeschermer-leer-black-falcon-zwart,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/Joya-Scheenbeschermer-Leer-Black-Falcon-Zwart2.jpg,2,,,,,
twins-kickboks-scheenbeschermers-sgl7-black,Twins Kickboks scheenbeschermers SGL7 – BLACK,"<p>Twins Kickboks scheenbeschermers zwart</p>
<p>Voor de fanatieke serieuze kickbokser</p>",Twins,Scheenbeschermers,"Bescherming, Scheenbeschermers, Twins",TRUE,Maat,XS,SGL 7-XS,,shopify,12,deny,manual,132.00,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/sgl_7_1.jpg,1,Twins Kickboks scheenbeschermers SGL7 – BLACK,FALSE,Twins Kickboks scheenbeschermers SGL7 – BLACK,,active,Bescherming
twins-kickboks-scheenbeschermers-sgl7-black,,,,,,,,S,SGL 7-S,,shopify,12,deny,manual,132.00,,TRUE,TRUE,,,,,,,,
twins-kickboks-scheenbeschermers-sgl7-black,,,,,,,,M,SGL 7-M,,shopify,12,deny,manual,132.00,,TRUE,TRUE,,,,,,,,
twins-kickboks-scheenbeschermers-sgl7-black,,,,,,,,L,SGL 7-L,,shopify,12,deny,manual,132.00,,TRUE,TRUE,,,,,,,,
twins-kickboks-scheenbeschermers-sgl7-black,,,,,,,,XL,SGL 7-XL,,shopify,12,deny,manual,132.00,,TRUE,TRUE,,,,,,,,
twins-kickboks-scheenbeschermers-sgl7-black,,,,,,,,XXL,SGL 7-XXL,,shopify,12,deny,manual,132.00,,TRUE,TRUE,,,,,,,,
twins-kickboks-scheenbeschermers-sgl7-black,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/sgl_7_2.jpg,2,,,,,
twins-kickbokshandschoenen-bgvl-8-black-on-black-core,Twins kickbokshandschoenen BGVL 8 – black on black CORE,"<p>TWINS handschoenen.<br />
voor de serieuze en professionele sporter.</p>",Twins,Kickbokshandschoenen leer,"Twins, Kickbokshandschoenen leer, Handschoenen",TRUE,Maat,14 oz,BGVL 8 Core-14oz,,shopify,12,deny,manual,174.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/booster-308.jpg,1,Twins kickbokshandschoenen BGVL 8 – black on black CORE,FALSE,Twins kickbokshandschoenen BGVL 8 – black on black CORE,,active,Handschoenen
twins-kickbokshandschoenen-bgvl-8-black-on-black-core,,,,,,,,16 oz,BGVL 8 Core-16oz,,shopify,12,deny,manual,174.95,,TRUE,TRUE,,,,,,,,
twins-kickbokshandschoenen-bgvl-8-black-on-black-core,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/booster-309.jpg,2,,,,,
twins-kickbokshandschoenen-bgvl-3-air-black-white-2,Twins kickbokshandschoenen BGVL 3 – AIR BLACK/WHITE,"<p>TWINS handschoenen.<br />
voor de serieuze en professionele sporter.</p>",Twins,Kickbokshandschoenen leer,"Twins, Kickbokshandschoenen leer, Handschoenen",TRUE,Maat,14 oz,BGVL 3 &#8211; AIR BLACK/WHITE-14oz,,shopify,12,deny,manual,174.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/bgvl-3_air_wh-bk_2_.jpg,1,Twins kickbokshandschoenen BGVL 3 – AIR BLACK/WHITE,FALSE,Twins kickbokshandschoenen BGVL 3 – AIR BLACK/WHITE,,active,Handschoenen
twins-kickbokshandschoenen-bgvl-3-air-black-white-2,,,,,,,,16 oz,BGVL 3 &#8211; AIR BLACK/WHITE-16oz,,shopify,12,deny,manual,174.95,,TRUE,TRUE,,,,,,,,
twins-kickbokshandschoenen-bgvl-3-air-black-white-2,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/bgvl-3_air_wh-bk_3_.jpg,2,,,,,
twins-kickbokshandschoenen-bgvl-3-air-black-white,Twins kickbokshandschoenen BGVL 3 – BLACK/YELLOW,"<p>TWINS handschoenen.<br />
voor de serieuze en professionele sporter.</p>",Twins,Kickbokshandschoenen leer,"Twins, Kickbokshandschoenen leer, Handschoenen",TRUE,Maat,14 oz,BGVL 3 Black/Yellow-14oz,,shopify,12,deny,manual,174.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/bgvl-3t_bk-yel_2__1.jpg,1,Twins kickbokshandschoenen BGVL 3 – BLACK/YELLOW,FALSE,Twins kickbokshandschoenen BGVL 3 – BLACK/YELLOW,,active,Handschoenen
twins-kickbokshandschoenen-bgvl-3-air-black-white,,,,,,,,16 oz,BGVL 3 Black/Yellow-16oz,,shopify,12,deny,manual,174.95,,TRUE,TRUE,,,,,,,,
twins-kickbokshandschoenen-bgvl-3-air-black-white,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/bgvl-3t_bk-yel_3__1.jpg,2,,,,,
twins-kickbokshandschoenen-bgvl-3-black-wine-red,Twins kickbokshandschoenen BGVL 3 – BLACK/WINE RED,"<p>TWINS handschoenen.<br />
voor de serieuze en professionele sporter.</p>",Twins,Kickbokshandschoenen leer,"Twins, Kickbokshandschoenen leer, Handschoenen",TRUE,Maat,14 oz,BGVL 3 &#8211; BLACK/WINE RED-14oz,,shopify,12,deny,manual,174.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/bgvl_3-t_bk-wine_red_2_.jpg,1,Twins kickbokshandschoenen BGVL 3 – BLACK/WINE RED,FALSE,Twins kickbokshandschoenen BGVL 3 – BLACK/WINE RED,,active,Handschoenen
twins-kickbokshandschoenen-bgvl-3-black-wine-red,,,,,,,,16 oz,BGVL 3 &#8211; BLACK/WINE RED-16oz,,shopify,12,deny,manual,174.95,,TRUE,TRUE,,,,,,,,
twins-kickbokshandschoenen-bgvl-3-black-wine-red,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/bgvl_3-t_bk-wine_red_3_.jpg,2,,,,,
twins-kickbokshandschoenen-bgvl-3-retro-blue-black,Twins kickbokshandschoenen BGVL 3 – RETRO BLUE/BLACK,"<p>TWINS handschoenen.<br />
voor de serieuze en professionele sporter.</p>",Twins,Kickbokshandschoenen leer,"Twins, Kickbokshandschoenen leer, Handschoenen",TRUE,Maat,14 oz,bgvl-3-retro-blue/black-14oz,,shopify,12,deny,manual,174.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/bgvl_3-t_bk-blue_2_.jpg,1,Twins kickbokshandschoenen BGVL 3 – RETRO BLUE/BLACK,FALSE,Twins kickbokshandschoenen BGVL 3 – RETRO BLUE/BLACK,,active,Handschoenen
twins-kickbokshandschoenen-bgvl-3-retro-blue-black,,,,,,,,16 oz,bgvl-3-retro-blue/black-16oz,,shopify,12,deny,manual,174.95,,TRUE,TRUE,,,,,,,,
twins-kickbokshandschoenen-bgvl-3-retro-blue-black,,,,,,,,,,,,,,,,,,,https://www.fightpro.nl/wp-content/uploads/2020/08/bgvl_3-t_bk-blue_3_.jpg,2,,,,,
joya-elasto-bandage-handwraps-350-450-cm,Joya elasto bandage handwraps 350-450-cm,<p>Joya elasto bandage handwraps. 350 en 450 cm</p>,Joya,Bandages,"Bandages, Joya, Bescherming",TRUE,Title,Default Title,048001,,shopify,12,deny,manual,9.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/joya-bandages-elasto-zwart.jpg,1,Joya elasto bandage handwraps 350-450-cm,FALSE,Joya elasto bandage handwraps 350-450-cm,"Verstevig je polsen met de boksbandages van Joya. We hebben handwraps in verschillende lengtes, maar ook met meerdere designs en kleuren. Algemeen advies is: 250-280 cm voor MMA en jeugd. Volwassenen (man en vrouw) gebruiken meestal 350 cm. Vaak last van pols? Of grote handen? neem dan 450 cm. 100%",active,Bescherming
joya-velcro-bandage-handwraps-roze,Joya Velcro bandage handwraps roze,<p>Joya Velcro bandage handwraps roze</p>,Joya,Bandages,"Bandages, Joya, Bescherming",TRUE,Title,Default Title,048000-pink,,shopify,12,deny,manual,9.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/joya-bandages-velcro-roze.jpg,1,Joya Velcro bandage handwraps roze,FALSE,Joya Velcro bandage handwraps roze,"Verstevig je polsen met de boksbandages van Joya. We hebben handwraps in verschillende lengtes, maar ook met meerdere designs en kleuren. Algemeen advies is: 280 cm voor MMA en jeugd. Volwassenen (man en vrouw) gebruiken meestal 350 cm. Vaak last van pols? Of grote handen? neem dan 450 cm. 100% Kato",active,Bescherming
joya-velcro-bandage-handwraps-blauw,Joya Velcro bandage handwraps blauw,<p>Joya Velcro bandage handwraps blauw</p>,Joya,Bandages,"Bandages, Joya, Bescherming",TRUE,Title,Default Title,048000-blue,,shopify,12,deny,manual,9.95,,TRUE,TRUE,https://www.fightpro.nl/wp-content/uploads/2020/08/joya-bandages-velcro-blauw.jpg,1,Joya Velcro bandage handwraps blauw,FALSE,Joya Velcro bandage handwraps blauw,"Verstevig je polsen met de boksbandages van Joya. We hebben handwraps in verschillende lengtes, maar ook met meerdere designs en kleuren. Algemeen advies is: 280 cm voor MMA en jeugd. Volwassenen (man en vrouw) gebruiken meestal 350 cm. Vaak last van pols? Of grote handen? neem dan 450 cm. 100% Kato",active,Bescherming
